Source_Port,Destination_Port,Protocol,Packet_Size,Connection_Duration_ms,Failed_Login_Attempts,Malware_Signature_Detected,Is_Attack
30044,5881,TCP,73,17570,9,1,1
59584,7912,TCP,164,4891,10,1,0
24624,3175,ICMP,937,9956,8,0,0
37680,2761,UDP,1180,48310,11,0,0
36032,8122,ICMP,500,48000,4,0,0
43704,1119,TCP,711,54829,9,0,0
11706,4358,ICMP,563,27618,12,0,0
57354,7089,TCP,871,39147,4,1,0
7117,7644,UDP,1204,2438,9,0,1
57636,3675,ICMP,1221,15433,9,1,1
5294,5977,UDP,510,11441,13,0,1
61750,3181,TCP,199,54474,2,1,0
3740,8296,TCP,260,53712,14,1,1
49353,2118,TCP,1144,23127,1,0,0
59060,6769,UDP,1350,30629,2,1,0
15268,7727,ICMP,93,31600,6,1,0
32411,8382,ICMP,952,12641,4,0,0
44156,750,TCP,952,35124,1,1,0
8277,6066,UDP,859,3327,8,1,0
46849,4391,TCP,1084,10093,6,0,1
34117,1927,ICMP,728,20559,2,1,0
49398,7610,UDP,805,31415,14,1,1
13754,5289,TCP,476,16847,14,0,0
26420,3979,UDP,1333,59247,9,0,1
10039,4208,UDP,791,28433,7,1,1
21897,1688,ICMP,806,45615,13,0,0
52380,6017,ICMP,1096,58325,4,0,0
41206,7666,ICMP,766,50983,10,1,0
61240,6960,ICMP,1283,42267,9,1,0
26886,3660,ICMP,1484,48411,11,1,1
41777,4686,TCP,1251,13042,0,1,0
1916,8749,UDP,1386,32031,9,0,1
9030,1498,UDP,911,37129,7,1,1
26088,2751,UDP,609,8105,13,1,0
30426,936,TCP,569,32393,10,0,0
29542,1757,TCP,629,20826,4,0,0
16873,4138,UDP,206,46679,9,1,1
39788,205,UDP,942,27631,6,1,0
60844,8323,ICMP,1422,3446,4,1,0
65234,6117,TCP,328,38715,10,0,1
28555,217,UDP,1266,21430,3,0,0
30830,6731,ICMP,277,36554,10,1,0
36229,300,TCP,1399,7703,6,0,0
38160,5644,TCP,1011,21844,8,1,1
64796,6903,UDP,639,14834,1,1,1
14997,6058,ICMP,57,19193,14,1,1
8581,7436,TCP,263,9375,7,0,0
40335,5863,ICMP,719,11785,14,0,0
51046,8797,TCP,1231,33700,5,0,0
22015,4921,TCP,1113,32567,9,1,0
23532,7634,UDP,1253,52661,13,0,1
2287,4982,TCP,1160,59763,10,1,0
63459,6799,UDP,397,14285,10,0,1
43083,7717,TCP,1321,48617,4,0,0
37401,7442,ICMP,225,36319,7,0,0
37307,6622,ICMP,1354,37159,2,1,1
3775,8220,TCP,913,26056,5,1,0
54896,876,TCP,517,534,13,1,1
28042,3723,TCP,1224,44169,3,0,0
20321,4260,UDP,187,40736,2,0,1
20139,3092,TCP,1220,48815,1,0,0
14588,944,ICMP,510,53413,1,0,0
8585,7296,UDP,373,32925,14,0,1
41554,2424,UDP,1484,22517,5,0,0
41831,2672,UDP,1431,19851,0,0,0
11115,5659,UDP,1293,55532,2,0,0
30590,3793,TCP,42,53295,0,0,0
9216,3836,ICMP,401,50766,12,0,0
36761,2324,UDP,76,8231,13,1,1
30860,6103,UDP,1488,11190,10,0,1
13686,3054,ICMP,1217,12895,13,1,0
1510,2968,ICMP,1451,26554,10,0,0
64739,3323,TCP,821,21603,6,0,0
57319,6449,ICMP,1137,33798,8,0,0
53692,3483,UDP,1104,23018,9,1,1
11004,3832,TCP,165,10923,7,0,0
25754,1932,ICMP,329,46832,8,0,0
63509,729,TCP,1356,45991,7,0,1
35680,1774,UDP,711,37608,4,1,1
31167,3186,ICMP,1001,36429,8,1,1
18664,1532,ICMP,783,19955,14,0,1
63885,8889,TCP,600,10778,12,1,1
19472,8770,TCP,1021,32999,14,0,1
59828,8790,TCP,107,39786,6,0,0
19055,1436,ICMP,750,48835,8,1,0
21651,2622,TCP,457,14886,7,1,1
55751,2788,UDP,199,32003,5,1,1
49890,1392,ICMP,115,24038,4,1,0
57973,8241,TCP,1072,15642,4,0,0
63754,920,UDP,633,20848,13,0,1
58689,7245,TCP,444,38645,11,1,1
26957,4214,ICMP,530,17639,2,1,1
9307,6349,UDP,172,4466,1,1,0
57412,2871,TCP,373,24670,13,1,0
63977,877,ICMP,367,10591,6,0,0
2336,3507,UDP,218,13464,10,1,0
48923,3743,ICMP,279,50072,11,0,0
45174,2610,ICMP,898,9545,1,0,0
38898,8644,TCP,830,18915,0,0,0
5720,141,TCP,462,15849,2,0,0
1807,2702,TCP,547,19927,2,0,1
25476,165,UDP,230,31847,7,0,1
5546,7772,ICMP,813,18300,3,1,0
11152,8034,TCP,1422,21081,6,1,0
51430,6277,ICMP,985,4041,6,0,1
15270,3808,ICMP,267,4783,7,1,1
29919,7074,TCP,702,3627,8,1,0
47800,5847,ICMP,656,8406,9,1,0
38409,431,UDP,318,1177,13,1,0
37166,7091,UDP,592,18413,10,1,1
7419,4666,ICMP,571,48235,13,0,1
8283,1744,UDP,847,32683,13,1,0
63583,786,TCP,1168,21375,3,1,0
3788,8920,TCP,281,25348,0,0,1
34142,3968,UDP,784,10825,0,0,0
18437,5608,UDP,206,59523,10,0,1
53988,1236,ICMP,775,29980,7,1,0
20759,1521,UDP,272,31023,14,0,0
37674,2834,TCP,1056,2790,8,0,1
14956,1211,TCP,287,19201,5,1,0
51154,893,ICMP,207,17637,5,1,1
34923,2203,TCP,1466,37528,1,1,0
52216,2545,UDP,1009,44081,8,1,1
16883,1754,TCP,1077,41259,8,1,0
47622,506,TCP,209,245,10,0,0
24772,2011,UDP,1112,46028,2,1,0
30600,4829,ICMP,156,28511,7,1,0
63870,5627,ICMP,831,38144,3,1,1
9853,8580,ICMP,1220,28639,10,0,0
64719,4747,TCP,1040,24172,1,1,1
44071,8147,TCP,649,5312,1,0,0
39764,1264,UDP,171,52923,6,1,0
36428,94,ICMP,1357,2984,0,1,1
60699,8168,ICMP,581,20749,12,1,1
5019,6713,ICMP,476,12837,5,1,0
17925,4636,TCP,538,56966,9,0,0
61279,5895,ICMP,1263,2189,0,1,0
3838,5491,TCP,988,5304,6,0,1
60712,974,ICMP,1357,49094,9,1,1
19914,7107,ICMP,80,25500,8,0,1
33957,4895,ICMP,371,36752,12,0,0
63866,3508,TCP,1054,28610,2,0,0
63819,506,UDP,453,6087,8,0,1
55744,1299,UDP,382,15645,4,0,0
54181,6202,TCP,723,1157,9,1,1
32081,5190,TCP,467,50735,2,1,1
54704,6014,UDP,1444,43009,14,0,0
14467,4556,UDP,686,13925,4,0,0
49369,3244,ICMP,1402,29195,13,1,0
38151,8636,TCP,1450,30026,6,0,1
11186,1542,TCP,888,14633,11,0,0
45016,1261,TCP,364,13035,4,1,0
27903,5054,UDP,783,53921,2,1,0
7507,6219,UDP,89,51766,10,0,0
59848,2561,ICMP,867,31467,1,0,1
8629,236,UDP,1397,44441,1,1,0
45040,1281,UDP,968,2106,10,0,0
64999,3103,ICMP,1184,49543,6,0,0
12757,3673,UDP,905,47889,2,1,1
48482,6427,ICMP,1048,2028,11,1,1
40622,4977,TCP,1246,37224,8,0,0
35567,1762,UDP,920,34362,2,1,1
63806,1876,ICMP,535,20220,6,0,1
49916,8177,TCP,722,4445,14,1,0
60653,3059,TCP,1088,24381,4,0,0
35868,4959,ICMP,899,38993,0,0,1
35872,6492,ICMP,1465,43078,11,1,0
15181,7788,TCP,181,2519,5,1,0
6758,3193,ICMP,889,3430,7,0,1
58862,920,UDP,799,803,7,0,0
37640,4866,TCP,1110,47988,14,0,0
19513,6626,UDP,52,48875,12,1,1
62381,7610,ICMP,1035,17561,13,0,0
25343,4643,TCP,1049,8960,3,1,0
62781,3719,TCP,376,36927,9,1,1
7965,5776,UDP,1073,18776,4,0,1
6742,6806,UDP,239,54943,5,1,1
52634,2451,UDP,706,13099,9,1,0
54627,4836,TCP,413,3341,5,0,0
24558,8267,UDP,160,14258,6,0,0
64330,4564,ICMP,487,37546,11,1,0
51418,4515,UDP,1409,10068,4,1,0
17767,1586,TCP,438,15016,13,0,1
24449,7060,UDP,581,9045,10,0,1
36417,1442,ICMP,125,1373,8,1,0
57884,8856,TCP,647,5806,8,0,1
30878,869,TCP,1430,52728,4,0,1
51607,8957,ICMP,406,3080,1,1,1
58904,1427,ICMP,1223,26568,1,0,0
11754,1575,TCP,95,31960,7,1,0
51020,7933,TCP,431,16405,14,1,0
19784,325,TCP,976,23827,4,1,1
2178,4624,UDP,45,27051,7,0,1
13873,7402,TCP,1338,14781,0,0,1
5026,7587,UDP,333,5239,0,1,0
6234,832,TCP,1305,42173,8,1,1
55426,5112,ICMP,119,52690,3,0,1
35017,4436,UDP,878,34291,10,0,1
18308,8630,TCP,1307,39021,9,1,0
44448,6190,UDP,1214,41199,6,1,0
9430,4527,TCP,534,27814,10,0,1
7608,5292,TCP,1305,59329,5,1,0
64423,304,UDP,198,22779,2,1,0
19246,7680,UDP,1432,46338,8,0,1
43871,7882,ICMP,277,38396,8,0,0
44786,6647,UDP,988,47103,3,0,0
5930,6350,ICMP,1067,16570,4,1,0
7894,1738,TCP,1046,49917,7,0,1
33357,5449,ICMP,1186,35412,6,1,1
38968,8408,UDP,1164,41763,10,1,0
18204,8737,TCP,1409,30243,6,0,0
11450,3278,ICMP,488,20630,8,1,0
32060,4007,TCP,268,45307,4,1,0
17524,259,TCP,627,9059,4,1,1
17843,3784,ICMP,548,41222,6,1,1
55473,8162,TCP,510,22138,10,0,1
49550,5101,UDP,463,6682,7,0,1
10264,6205,ICMP,1248,54959,12,0,0
61494,2072,ICMP,634,13204,9,0,0
45857,3909,TCP,473,57693,10,1,1
34420,7918,ICMP,1389,33577,13,1,0
30324,8557,ICMP,230,17770,11,0,1
12855,6845,TCP,208,30916,12,1,1
7186,5490,UDP,66,17501,7,0,0
10596,2588,ICMP,1202,21480,12,1,0
53506,2658,TCP,150,57639,2,1,1
52293,2255,TCP,618,3596,7,1,0
30902,2976,TCP,487,9269,1,1,0
3642,1108,TCP,959,58741,11,0,0
33405,8790,UDP,148,52012,13,0,0
50208,4387,ICMP,44,9950,1,0,1
1225,6032,TCP,558,3265,1,0,1
38339,6733,TCP,1274,7531,8,0,0
40388,8176,ICMP,747,13753,13,1,0
61003,261,TCP,671,25644,4,1,0
45325,5822,ICMP,687,12881,0,1,1
6117,6614,UDP,1350,52025,2,1,0
54733,5450,UDP,49,58906,11,0,0
22044,943,TCP,1038,55085,11,0,0
31635,1243,TCP,1038,45852,0,0,0
29515,3240,UDP,899,24475,4,0,0
30357,3694,TCP,1483,38726,3,0,0
25716,2991,ICMP,1390,11042,13,1,0
48001,4629,UDP,261,12491,4,0,1
49399,3776,UDP,1054,14370,1,1,0
30240,5841,ICMP,565,51954,1,1,0
46089,1154,UDP,843,14546,13,1,0
29988,644,TCP,636,53474,5,1,0
11690,6677,TCP,1308,25525,8,1,0
43821,57,UDP,1124,34265,6,0,0
29038,6094,ICMP,935,24811,13,0,1
20969,2966,ICMP,1374,28182,5,0,0
57850,8250,UDP,778,48870,10,1,0
6501,5847,ICMP,770,50329,10,1,0
4775,8920,TCP,1244,12975,5,1,0
10748,4674,UDP,167,4920,11,0,0
35243,5129,UDP,140,27468,0,0,1
58765,456,TCP,1469,59580,2,0,0
54368,1931,TCP,425,4633,8,0,0
34715,3235,ICMP,301,17330,13,0,1
18709,7401,TCP,638,22092,14,1,0
3975,8808,TCP,1289,41014,12,0,0
61650,4759,ICMP,357,14922,8,1,0
35272,8196,TCP,273,24135,0,0,0
37011,175,TCP,316,53670,10,0,0
2813,4656,ICMP,189,13433,7,0,0
28891,1449,UDP,251,644,2,1,1
29527,1627,TCP,1415,36999,4,1,0
11940,4259,UDP,263,12269,12,1,1
9767,4898,UDP,678,3101,4,1,0
4856,6540,ICMP,987,38732,11,1,0
53140,2741,ICMP,1389,8447,0,0,1
42768,1392,UDP,346,55540,9,0,1
60329,6454,ICMP,310,46886,8,0,1
14206,6778,TCP,463,10249,7,1,1
29792,2625,TCP,824,38045,7,0,0
27921,4324,UDP,967,4506,14,1,0
62913,3995,UDP,1381,45076,12,0,0
2550,1220,ICMP,1342,16589,2,0,0
16722,8447,UDP,649,12448,1,0,0
53460,4297,TCP,891,13978,0,1,0
37578,113,UDP,1144,14284,0,0,1
2878,4360,UDP,676,42026,4,0,1
1312,4759,ICMP,40,16691,6,1,0
46966,2893,TCP,807,26376,3,1,0
41556,2281,UDP,1195,52767,14,1,0
52369,5230,ICMP,770,58351,10,1,1
21940,3564,TCP,277,1536,6,1,1
14014,6900,TCP,194,10248,0,1,1
35685,7842,TCP,787,36328,6,1,0
36161,159,TCP,983,14894,6,1,0
41542,1764,TCP,817,43322,6,0,0
53438,3770,TCP,1142,52617,4,0,0
44037,4608,ICMP,356,38056,3,1,0
2510,1545,ICMP,867,58114,2,1,1
25634,4610,ICMP,1218,6357,11,0,0
23229,6224,TCP,241,56411,6,0,1
25320,2311,UDP,158,49449,0,1,0
10345,8085,UDP,988,17343,4,1,1
25765,3029,TCP,1374,44330,4,0,0
53009,7275,ICMP,472,36174,4,1,0
38809,7828,UDP,1140,42146,1,0,1
53400,6201,TCP,369,8655,2,1,0
30666,3958,TCP,886,11243,0,1,0
58634,6338,ICMP,755,6757,12,1,1
36837,7271,TCP,796,35161,0,1,0
36589,2312,UDP,1362,31757,12,0,0
3592,7487,TCP,1395,59982,11,1,0
46861,4070,ICMP,1481,12523,12,1,0
54305,4281,ICMP,305,30065,13,1,0
60394,2301,TCP,390,47054,3,1,0
17379,1613,UDP,654,58779,14,1,0
42048,5294,ICMP,532,50794,1,0,1
37370,1063,ICMP,111,7105,0,1,0
26329,510,TCP,256,38613,3,0,1
63619,3351,TCP,347,6695,2,0,0
36343,7821,UDP,1351,2348,13,1,0
61540,3564,UDP,573,42173,5,0,1
19114,4011,TCP,1283,4253,12,1,0
63930,4912,TCP,930,10417,11,0,1
32871,4549,ICMP,1278,59170,14,0,0
52323,5625,UDP,87,5586,11,1,1
56247,1129,TCP,679,13006,10,0,0
3533,4009,ICMP,404,36593,7,0,0
4380,4070,TCP,1273,59820,2,0,0
6546,4881,UDP,922,11353,11,0,0
46467,2388,TCP,1193,30374,1,1,0
51328,5525,UDP,166,14078,13,0,0
61940,3409,UDP,411,59354,12,0,0
6817,4611,ICMP,663,22168,3,1,1
13976,4566,ICMP,428,17176,12,1,0
34253,6327,TCP,660,46268,7,1,0
42876,6358,TCP,1093,32091,11,0,1
6149,5105,UDP,658,45647,7,0,1
29323,5024,UDP,1458,13038,4,0,1
41892,2761,TCP,388,29836,5,1,1
6565,8197,UDP,1336,14070,7,0,0
4514,3903,TCP,87,41979,8,0,0
10960,8520,ICMP,725,5988,13,1,0
38570,7271,ICMP,440,52683,14,1,0
47723,5083,UDP,511,23844,4,1,0
29468,368,ICMP,225,49778,14,1,0
38429,4051,ICMP,720,24760,7,1,1
32797,2329,TCP,678,4874,14,1,0
32707,3946,UDP,1108,44289,13,0,1
58304,6219,ICMP,1101,2831,4,1,1
52112,2945,UDP,494,7045,10,0,0
33717,331,TCP,948,8129,9,0,0
34772,2707,ICMP,640,50663,3,0,1
41103,6955,TCP,393,33917,11,1,0
55397,3484,TCP,505,13559,7,0,0
56609,2150,UDP,110,50244,11,0,1
12985,6424,TCP,1488,46887,6,1,0
14371,1917,TCP,744,3476,12,0,0
3356,8782,TCP,261,59124,13,1,0
21361,1971,ICMP,1382,35152,2,0,0
61946,6214,UDP,799,12962,11,1,1
31703,1874,UDP,1161,7733,10,0,1
27213,4358,ICMP,1301,34486,10,0,0
45455,1159,ICMP,837,59672,7,0,0
9939,3102,TCP,157,42221,3,0,0
2876,5805,UDP,653,4133,1,1,1
36239,2573,TCP,1239,51115,4,0,1
61494,8345,TCP,1477,51919,6,0,0
27372,6874,UDP,890,54482,7,0,1
28116,7395,UDP,582,56096,10,1,1
11708,2798,ICMP,774,8917,8,1,1
55885,8216,ICMP,298,41053,11,1,0
40072,6048,TCP,1416,47322,14,0,0
40555,7292,ICMP,1219,30463,5,0,0
7723,4346,ICMP,1452,35727,14,1,1
38049,7280,ICMP,1209,35364,9,0,1
19617,483,TCP,389,1052,13,0,0
59626,6633,TCP,796,34524,11,0,0
46416,768,ICMP,1221,50954,5,1,0
4762,3835,ICMP,414,28055,4,0,1
31134,2054,UDP,1072,14585,13,0,0
6465,8306,ICMP,1357,50712,3,0,0
39284,5592,ICMP,1089,28798,14,0,0
62483,7792,UDP,1315,37442,1,1,0
37611,3625,UDP,1244,39094,1,1,0
7986,4807,ICMP,739,39502,1,1,0
44805,2193,ICMP,665,12099,14,1,0
8713,7271,ICMP,1411,21877,9,1,0
13144,1650,ICMP,1031,40944,4,0,0
28140,2381,TCP,1054,53095,8,1,1
11682,4652,UDP,70,6969,2,0,0
5780,4071,UDP,435,30307,11,0,0
5723,5413,UDP,392,55795,4,0,0
11011,6259,TCP,212,48969,7,0,1
28315,8446,TCP,254,12344,3,0,0
12969,8474,TCP,1388,24498,6,0,1
59171,114,UDP,187,24777,0,1,0
43381,2071,ICMP,1444,32156,12,0,0
13680,225,TCP,129,3924,10,0,0
59918,2854,ICMP,572,53051,3,0,1
35667,6629,TCP,1376,8171,4,1,1
48893,2166,ICMP,1427,28051,0,0,0
57286,7137,TCP,940,21282,0,0,0
1776,5265,TCP,947,54158,8,0,0
34639,2224,UDP,196,8332,3,0,1
23579,700,ICMP,681,35162,11,0,0
40279,5511,TCP,1440,25757,10,1,1
14315,8948,UDP,514,44887,9,1,1
54709,6452,TCP,671,36228,11,0,1
23089,7198,TCP,235,36429,9,1,1
18962,5120,TCP,1232,6617,5,0,0
6299,7685,ICMP,180,24207,14,0,1
57108,6779,ICMP,1443,23600,11,1,0
64210,1514,TCP,411,33095,5,0,0
59664,7996,UDP,1234,34708,13,1,0
63140,6823,TCP,419,29002,3,1,0
63251,224,UDP,933,58081,11,0,1
53596,6129,TCP,320,49604,11,0,1
14154,6564,TCP,842,41884,5,0,0
47076,5417,ICMP,553,35779,11,0,0
29178,4838,UDP,440,13370,8,0,1
6871,1270,UDP,751,53012,3,0,0
57668,5361,ICMP,1452,9453,3,1,1
14413,8598,ICMP,376,7089,0,1,1
6723,5217,TCP,188,2131,8,1,0
3094,3278,UDP,247,29824,6,0,0
40953,6916,ICMP,542,4294,7,0,0
32429,8847,ICMP,282,49465,0,0,0
55988,8353,UDP,1414,45175,0,1,1
15808,613,ICMP,1067,32700,11,0,0
28770,361,TCP,1259,31000,2,1,1
64043,88,TCP,1148,58047,0,0,1
35762,4162,UDP,147,33414,4,1,1
48881,5215,UDP,268,5477,5,1,0
62768,5575,ICMP,107,8216,10,1,0
6630,4327,ICMP,200,44703,2,0,0
19394,3953,UDP,667,31237,1,1,1
62256,7410,UDP,370,8290,3,1,1
55446,3052,UDP,789,56421,13,1,0
4121,4927,ICMP,387,58340,8,1,0
38220,1952,UDP,1407,37445,13,1,0
1198,6380,TCP,512,37031,2,0,1
22209,3245,ICMP,80,25113,9,1,0
65112,1896,TCP,1238,46402,4,1,1
58013,5492,UDP,1276,18747,11,1,1
42682,5103,TCP,908,17163,11,0,1
39523,975,UDP,379,38501,2,1,1
55106,4589,ICMP,1375,43426,0,1,0
35324,8084,ICMP,1470,49601,12,0,0
7953,8187,ICMP,141,57685,7,1,0
22145,2082,ICMP,944,18381,13,0,0
39129,4135,UDP,629,38944,5,0,0
43319,8459,ICMP,1443,51243,6,0,0
15730,7199,TCP,858,48984,7,1,1
42113,1767,ICMP,1015,12100,12,1,1
57848,4005,ICMP,939,648,13,0,0
31114,6137,TCP,1041,27476,14,0,0
57528,980,TCP,1220,12507,9,0,0
20387,4267,UDP,162,18659,7,0,1
12696,3539,TCP,677,6545,3,1,0
18092,6979,ICMP,906,45619,4,1,0
47313,99,TCP,1351,43486,14,0,0
24174,7477,TCP,838,40940,12,0,0
53471,6325,UDP,1195,36257,12,0,1
34613,2085,ICMP,1044,5648,3,1,1
30632,1424,UDP,537,53589,1,1,0
48848,3616,TCP,329,20477,2,0,0
52103,5949,TCP,1399,6077,2,0,0
6404,1554,ICMP,633,21181,6,0,1
23394,4897,ICMP,1391,37518,2,0,1
28357,8397,UDP,1290,41379,6,0,1
56643,3110,TCP,1284,42901,5,1,0
51704,6409,UDP,508,49590,13,1,1
30197,8988,ICMP,1002,31011,5,1,0
21847,3789,TCP,159,14819,14,0,1
20341,8542,TCP,218,36742,9,1,0
38102,1615,ICMP,792,27246,2,1,1
61471,4091,TCP,1137,3954,5,0,0
13545,7073,ICMP,800,15657,5,1,1
28279,2211,TCP,773,24199,14,1,0
64279,659,ICMP,724,23543,7,1,0
54075,3509,TCP,708,38262,13,1,1
3406,6990,TCP,716,14074,4,0,0
24067,2846,ICMP,1492,25594,1,1,0
27934,6050,ICMP,1185,54860,1,1,0
4441,6163,ICMP,118,10058,6,0,1
63580,5783,UDP,1234,3292,13,0,1
34382,7210,TCP,112,39345,9,0,1
28054,7122,ICMP,1098,56236,7,1,0
47489,7784,UDP,1384,29620,8,0,1
58218,7292,TCP,1122,35704,12,1,1
51233,1588,TCP,712,25855,5,1,0
26553,1508,TCP,120,4317,6,1,1
29044,3218,UDP,562,20544,10,1,0
24696,3641,UDP,1423,53974,1,1,1
8467,2071,TCP,1169,8225,12,1,1
19207,5788,ICMP,839,4269,12,0,0
8936,4383,TCP,218,30963,9,1,0
27647,7350,UDP,687,13615,5,1,0
38385,6504,ICMP,968,4709,6,0,0
62436,1317,UDP,701,18105,11,0,0
61681,111,TCP,1374,16649,2,1,0
45294,3002,ICMP,834,30019,13,0,1
31398,740,ICMP,251,28181,9,1,0
43149,3239,UDP,279,9197,7,0,0
26838,7143,TCP,844,10602,14,0,0
32293,7303,UDP,167,42333,9,1,0
7778,3806,UDP,56,44329,6,1,1
45993,4217,ICMP,571,47310,1,1,0
38574,4293,TCP,542,15,14,1,0
20219,4526,TCP,1277,26642,2,1,1
52070,6573,TCP,1149,5278,7,1,1
34433,7242,ICMP,546,25776,3,1,1
22908,6843,ICMP,1444,45066,8,1,0
55487,2984,ICMP,158,11306,2,1,0
56599,4950,ICMP,1196,23488,10,1,0
46468,618,ICMP,313,23377,8,1,1
24175,335,ICMP,177,18425,13,0,0
31563,6264,ICMP,401,36383,4,1,1
5174,6033,TCP,1402,16355,10,0,0
32569,5021,ICMP,316,59040,12,0,0
60539,5021,UDP,1143,5604,9,0,1
26125,4985,UDP,1028,49763,4,0,0
62446,8732,ICMP,730,29379,14,1,1
13445,6848,TCP,888,14244,10,1,0
62338,5566,UDP,739,29834,7,0,0
2939,7531,ICMP,713,23698,0,1,1
63058,6370,ICMP,782,47278,11,0,1
25966,788,UDP,652,53732,2,0,0
37322,8590,ICMP,669,43620,9,0,1
7313,6523,TCP,433,36012,3,1,0
36814,6617,TCP,616,47072,5,0,1
21879,5244,TCP,848,40124,12,0,0
62803,5743,ICMP,730,26531,5,0,1
29496,4267,TCP,557,37118,7,0,1
59959,4090,UDP,256,21616,6,1,0
58950,5504,ICMP,987,29162,8,0,0
44108,306,UDP,923,53939,5,0,0
33981,3831,TCP,1078,47209,0,1,1
21421,5922,UDP,790,5016,5,1,0
44871,4105,TCP,1071,15635,4,0,1
24393,6858,TCP,762,25065,3,1,1
13015,5099,ICMP,813,32221,7,0,0
58580,7474,UDP,1356,10284,14,0,1
7580,7290,UDP,217,56318,2,1,0
41136,645,ICMP,996,36683,4,1,1
41066,290,ICMP,685,51844,1,0,1
62073,3030,TCP,1358,51323,1,0,0
37696,6489,TCP,1358,30514,13,0,1
35875,8135,TCP,776,12548,11,1,0
12330,8390,ICMP,685,58579,12,1,0
22902,4376,TCP,275,36015,10,0,0
8527,2813,ICMP,335,53347,2,1,0
58568,3360,ICMP,448,52910,1,0,0
50561,5371,ICMP,1344,21630,4,1,0
1244,1706,TCP,388,18606,0,0,1
59285,1752,UDP,1007,24391,12,0,1
30810,7582,TCP,538,6917,7,1,0
36104,1110,TCP,518,3381,10,1,0
46201,5826,UDP,220,52507,3,0,0
31414,2168,TCP,359,27713,13,0,1
61571,3231,ICMP,153,16577,12,1,0
30778,4268,TCP,1014,56219,14,1,0
40984,6784,UDP,768,16701,13,1,0
64655,6208,UDP,216,29695,9,0,0
61362,4724,TCP,93,58404,7,0,0
22019,4326,TCP,1198,35428,6,1,1
4756,7945,UDP,584,20854,0,0,1
34996,3230,TCP,900,28862,11,0,0
23092,1817,TCP,450,15021,13,1,0
64588,7392,UDP,1429,45370,2,1,0
41249,4156,UDP,1318,35106,2,1,0
20896,1802,ICMP,314,24566,10,1,0
39334,500,ICMP,1255,39985,0,0,0
43546,1310,UDP,933,2278,2,0,0
28370,3433,ICMP,910,46921,0,1,1
20716,3374,TCP,1173,32690,10,1,0
29642,5794,UDP,674,42157,14,1,0
13978,826,ICMP,369,6022,11,0,1
31394,8717,ICMP,509,12520,12,0,1
42377,5652,UDP,634,1549,1,0,0
1556,6231,TCP,434,2084,9,0,0
47350,7075,ICMP,692,6638,2,0,1
47049,2469,ICMP,448,29764,14,0,1
58520,776,UDP,1291,50959,4,0,0
40033,4741,TCP,508,44316,8,1,1
56745,7673,UDP,714,51702,0,1,0
9703,2275,TCP,1074,26109,11,1,1
15278,3654,UDP,420,3143,13,0,1
2772,7548,ICMP,500,50318,12,0,0
39645,781,UDP,326,10921,13,1,0
52472,7100,UDP,148,33259,10,1,1
5856,6721,ICMP,886,3273,5,0,1
64135,6848,TCP,1480,22524,2,0,0
16568,3570,ICMP,684,36883,1,0,1
10172,3301,UDP,194,46193,11,1,0
30377,8225,UDP,1293,46976,12,1,0
54883,3536,ICMP,281,50732,7,0,1
40369,7552,ICMP,367,37653,0,0,0
6552,8902,ICMP,705,36189,10,0,0
20425,317,ICMP,196,51093,1,1,1
46386,730,TCP,192,34953,11,0,1
18639,503,ICMP,585,3008,6,0,1
11246,6161,TCP,329,34026,2,0,1
55065,908,TCP,859,52243,6,1,0
5697,6276,ICMP,592,5839,4,0,0
65449,7306,UDP,97,30291,7,0,0
24089,6076,ICMP,496,50742,1,1,1
35402,3931,ICMP,633,23435,3,0,0
46310,2229,TCP,779,58490,1,0,1
40626,7679,TCP,331,51852,6,0,0
9112,859,UDP,363,20861,1,1,0
7363,2071,UDP,123,53247,8,1,1
19484,8365,TCP,876,54232,5,0,0
16861,551,TCP,1243,54619,11,0,1
32076,6306,UDP,878,16060,0,1,0
53222,589,ICMP,1251,54358,11,0,0
24935,7644,ICMP,1453,14813,3,0,0
43878,962,TCP,1278,13079,5,0,0
21423,8776,TCP,1483,52632,6,1,0
41321,6105,ICMP,1146,31971,12,0,0
28019,8142,ICMP,108,31837,9,0,0
36115,4841,TCP,627,42518,5,0,1
60374,8055,TCP,1312,37377,11,1,0
22427,1540,UDP,108,2947,13,1,0
2836,461,ICMP,1264,53849,8,1,0
22016,8997,UDP,1092,36766,10,1,0
61621,1332,TCP,516,36328,7,1,0
30038,7418,UDP,568,54414,14,1,1
10569,870,TCP,741,26630,7,1,0
34853,5070,UDP,816,19600,7,0,0
36089,3268,TCP,754,8761,1,0,0
52260,8255,TCP,626,48958,7,1,0
17063,1004,UDP,973,58582,10,0,0
48822,4840,TCP,1355,34161,10,1,0
30604,6041,UDP,1131,45346,8,1,0
38032,1051,UDP,95,41910,14,0,0
21919,8074,ICMP,55,58225,11,1,0
16921,5426,TCP,1085,53012,13,1,1
51883,8654,ICMP,216,871,10,1,0
57027,5471,ICMP,719,8491,4,1,0
1829,5477,ICMP,1315,27071,5,0,0
47043,7899,ICMP,464,43749,11,1,1
63718,2003,ICMP,203,55108,12,0,0
43267,4077,ICMP,960,53101,13,1,0
45595,8678,UDP,497,43512,4,1,1
45259,2493,TCP,540,11717,6,0,0
14497,3087,TCP,1371,33087,13,0,0
64373,7362,ICMP,674,10633,6,1,0
19862,7170,TCP,950,11906,11,0,0
